,id,category
1453,2023D23515,"[""Economie & Financiën""]"
1454,2023D23517,"[""Economie & Financiën""]"
1455,2023D23513,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1456,2023D23564,"[""Technologie""]"
1457,2023D23674,"[""Onderwijs, Cultuur en Wetenschap""]"
1458,2023D23514,"[""Zorg en Gezondheid""]"
1459,2023D23506,"[""Economie & Financiën""]"
1460,2023D23507,"[""Economie & Financiën""]"
1461,2023D23504,"[""Economie & Financiën""]"
1462,2023D23512,"[""Economie & Financiën""]"
1463,2023D23372,"[""Economie & Financiën""]"
1464,2023D23385,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1465,2023D23334,"[""Economie & Financiën""]"
1466,2023D23374,"[""Economie & Financiën""]"
1467,2023D23332,"[""Economie & Financiën""]"
1468,2023D23373,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1469,2023D23355,"[""Immigratie, Asiel en Integratie""]"
1470,2023D23352,"[""Economie & Financiën""]"
1471,2023D23342,"[""Economie & Financiën""]"
1472,2023D23351,"[""Economie & Financiën"", ""Zorg en Gezondheid""]"
1473,2023D23331,"[""Economie & Financiën""]"
1474,2023D23348,"[""Economie & Financiën""]"
1475,2023D23347,"[""Economie & Financiën""]"
1476,2023D23333,"[""Economie & Financiën""]"
1477,2023D22993,"[""Zorg en Gezondheid""]"
1478,2023D22567,"[""Veiligheid en Justitie""]"
1479,2023D22776,"[""Veiligheid en Justitie""]"
1480,2023D22492,"[""Onderwijs, Cultuur en Wetenschap""]"
1481,2023D22764,"[""Veiligheid en Justitie""]"
1482,2023D22992,"[""Zorg en Gezondheid""]"
1483,2023D22262,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1484,2023D22225,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
1485,2023D22191,"[""Verkeer en Vervoer""]"
1486,2023D22483,"[""Onderwijs, Cultuur en Wetenschap""]"
1487,2023D22481,"[""Buitenlands Beleid""]"
1488,2023D22477,"[""Buitenlands Beleid""]"
1489,2023D22482,"[""Buitenlands Beleid""]"
1490,2023D22479,"[""Economie & Financiën"", ""Technologie"", ""Buitenlands Beleid""]"
1491,2023D22471,"[""Buitenlands Beleid""]"
1492,2023D22467,"[""Buitenlands Beleid""]"
1493,2023D22472,"[""Buitenlands Beleid""]"
1494,2023D22475,"[""Buitenlands Beleid""]"
1495,2023D22293,"[""Economie & Financiën""]"
1496,2023D22473,"[""Buitenlands Beleid""]"
1497,2023D22468,"[""Buitenlands Beleid""]"
1498,2023D22470,"[""Buitenlands Beleid""]"
1499,2023D22469,"[""Buitenlands Beleid""]"
1500,2023D22255,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1501,2023D22252,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1502,2023D22264,"[""Economie & Financiën""]"
1503,2023D22245,"[""Milieu en Natuur""]"
1504,2023D22251,"[""Economie & Financiën""]"
1505,2023D22240,"[""Milieu en Natuur""]"
1506,2023D22244,"[""Buitenlands Beleid""]"
1507,2023D22227,"[""Buitenlands Beleid""]"
1508,2023D22236,"[""Milieu en Natuur""]"
1509,2023D22250,"[""Milieu en Natuur""]"
1510,2023D22213,"[""Verkeer en Vervoer""]"
1511,2023D22220,"[""Verkeer en Vervoer"", ""Buitenlands Beleid""]"
1512,2023D22211,"[""Verkeer en Vervoer""]"
1513,2023D22218,"[""Milieu en Natuur""]"
1514,2023D22217,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
1515,2023D22214,"[""Verkeer en Vervoer""]"
1516,2023D22259,"[""Milieu en Natuur""]"
1517,2023D22196,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
1518,2023D22199,"[""Verkeer en Vervoer""]"
1519,2023D22193,"[""Verkeer en Vervoer"", ""Economie & Financiën""]"
1520,2023D22195,"[""Economie & Financiën""]"
1521,2023D22126,"[""Veiligheid en Justitie""]"
1522,2023D22134,"[""Veiligheid en Justitie""]"
1523,2023D22132,"[""Veiligheid en Justitie""]"
1524,2023D22128,"[""Veiligheid en Justitie""]"
1525,2023D22124,"[""Zorg en Gezondheid""]"
1526,2023D22096,"[""Zorg en Gezondheid""]"
1527,2023D22130,"[""Veiligheid en Justitie""]"
1528,2023D22127,"[""Veiligheid en Justitie""]"
1529,2023D21990,"[""Veiligheid en Justitie""]"
1530,2023D21904,"[""Buitenlands Beleid"", ""Milieu en Natuur""]"
1531,2023D21903,"[""Buitenlands Beleid""]"
1532,2023D21975,"[""Veiligheid en Justitie""]"
1533,2023D21856,"[""Onderwijs, Cultuur en Wetenschap""]"
1534,2023D21855,"[""Onderwijs, Cultuur en Wetenschap""]"
1535,2023D21852,"[""Onderwijs, Cultuur en Wetenschap""]"
1536,2023D21810,"[""Politiek en Bestuur""]"
1537,2023D21811,"[""Veiligheid en Justitie""]"
1538,2023D21243,"[""Veiligheid en Justitie""]"
1539,2023D21392,"[""Onderwijs, Cultuur en Wetenschap""]"
1540,2023D21372,"[""Onderwijs, Cultuur en Wetenschap""]"
1541,2023D21114,"[""Technologie""]"
1542,2023D20628,"[""Milieu en Natuur""]"
1543,2023D21130,"[""Economie & Financiën""]"
1544,2023D21128,"[""Economie & Financiën""]"
1545,2023D21120,"[""Technologie""]"
1546,2023D21123,"[""Technologie""]"
1547,2023D20665,"[""Economie & Financiën""]"
1548,2023D21116,"[""Technologie""]"
1549,2023D21115,"[""Technologie""]"
1550,2023D20614,"[""Milieu en Natuur""]"
1551,2023D20626,"[""Economie & Financiën""]"
1552,2023D20623,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1553,2023D20619,"[""Milieu en Natuur""]"
1554,2023D20622,"[""Milieu en Natuur""]"
1555,2023D20511,"[""Veiligheid en Justitie""]"
1556,2023D20457,"[""Veiligheid en Justitie""]"
1557,2023D20484,"[""Economie & Financiën""]"
1558,2023D20513,"[""Veiligheid en Justitie""]"
1559,2023D20510,"[""Veiligheid en Justitie""]"
1560,2023D20485,"[""Onderwijs, Cultuur en Wetenschap""]"
1561,2023D20254,"[""Milieu en Natuur""]"
1562,2023D20487,"[""Onderwijs, Cultuur en Wetenschap""]"
1563,2023D20480,"[""Zorg en Gezondheid""]"
1564,2023D20482,"[""Buitenlands Beleid""]"
1565,2023D20483,"[""Economie & Financiën""]"
1566,2023D20477,"[""Zorg en Gezondheid""]"
1567,2023D20481,"[""Economie & Financiën""]"
1568,2023D20462,"[""Veiligheid en Justitie""]"
1569,2023D20461,"[""Zorg en Gezondheid""]"
1570,2023D20455,"[""Immigratie, Asiel en Integratie""]"
1571,2023D20468,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1572,2023D20421,"[""Milieu en Natuur""]"
1573,2023D20417,"[""Milieu en Natuur""]"
1574,2023D19476,"[""Zorg en Gezondheid"", ""Technologie""]"
1575,2023D19660,"[""Milieu en Natuur""]"
1576,2023D19479,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1577,2023D19477,"[""Zorg en Gezondheid""]"
1578,2023D19480,"[""Zorg en Gezondheid"", ""Milieu en Natuur"", ""Economie & Financiën""]"
1579,2023D19478,"[""Zorg en Gezondheid""]"
1580,2023D19369,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1581,2023D19378,"[""Milieu en Natuur""]"
1582,2023D19335,"[""Economie & Financiën""]"
1583,2023D17342,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1584,2023D18938,"[""Veiligheid en Justitie"", ""Technologie""]"
1585,2023D19182,"[""Veiligheid en Justitie""]"
1586,2023D19180,"[""Veiligheid en Justitie""]"
1587,2023D18664,"[""Veiligheid en Justitie""]"
1588,2023D19173,"[""Zorg en Gezondheid""]"
1589,2023D19148,"[""Veiligheid en Justitie""]"
1590,2023D19177,"[""Veiligheid en Justitie""]"
1591,2023D19174,"[""Onderwijs, Cultuur en Wetenschap""]"
1592,2023D19176,"[""Veiligheid en Justitie""]"
1593,2023D17002,"[""Veiligheid en Justitie""]"
1594,2023D17334,"[""Veiligheid en Justitie"", ""Technologie""]"
1595,2023D16969,"[""Economie & Financiën""]"
1596,2023D17333,"[""Veiligheid en Justitie""]"
1597,2023D17097,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1598,2023D17332,"[""Veiligheid en Justitie""]"
1599,2023D17337,"[""Veiligheid en Justitie""]"
1600,2023D17233,"[""Buitenlands Beleid"", ""Immigratie, Asiel en Integratie""]"
1601,2023D17096,"[""Milieu en Natuur""]"
1602,2023D17093,"[""Verkeer en Vervoer""]"
1603,2023D17094,"[""Milieu en Natuur""]"
1604,2023D17038,"[""Onderwijs, Cultuur en Wetenschap""]"
1605,2023D16973,"[""Veiligheid en Justitie"", ""Economie & Financiën""]"
1606,2023D16980,"[""Veiligheid en Justitie""]"
1607,2023D16983,"[""Veiligheid en Justitie""]"
1608,2023D16689,"[""Economie & Financiën""]"
1609,2023D16703,"[""Milieu en Natuur"", ""Zorg en Gezondheid""]"
1610,2023D16678,"[""Milieu en Natuur""]"
1611,2023D16702,"[""Milieu en Natuur""]"
1612,2023D16688,"[""Milieu en Natuur""]"
1613,2023D16623,"[""Immigratie, Asiel en Integratie""]"
1614,2023D16635,"[""Veiligheid en Justitie""]"
1615,2023D16631,"[""Zorg en Gezondheid""]"
1616,2023D16632,"[""Veiligheid en Justitie""]"
1617,2023D16627,"[""Veiligheid en Justitie""]"
1618,2023D16489,"[""Buitenlands Beleid""]"
1619,2023D15514,"[""Veiligheid en Justitie"", ""Verkeer en Vervoer""]"
1620,2023D16463,"[""Verkeer en Vervoer""]"
1621,2023D15690,"[""Onderwijs, Cultuur en Wetenschap"", ""Economie & Financiën""]"
1622,2023D16451,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
1623,2023D16450,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1624,2023D16449,"[""Milieu en Natuur""]"
1625,2023D16268,"[""Economie & Financiën""]"
1626,2023D16448,"[""Economie & Financiën""]"
1627,2023D16445,"[""Milieu en Natuur""]"
1628,2023D16265,"[""Milieu en Natuur""]"
1629,2023D16443,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1630,2023D16447,"[""Milieu en Natuur""]"
1631,2023D16446,"[""Economie & Financiën""]"
1632,2023D16260,"[""Milieu en Natuur"", ""Technologie""]"
1633,2023D16259,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1634,2023D16328,"[""Economie & Financiën""]"
1635,2023D16329,"[""Economie & Financiën""]"
1636,2023D16261,"[""Veiligheid en Justitie""]"
1637,2023D15851,"[""Veiligheid en Justitie""]"
1638,2023D15666,"[""Economie & Financiën""]"
1639,2023D15660,"[""Economie & Financiën""]"
1640,2023D15847,"[""Milieu en Natuur""]"
1641,2023D15846,"[""Milieu en Natuur""]"
1642,2023D15852,"[""Onderwijs, Cultuur en Wetenschap""]"
1643,2023D15668,"[""Economie & Financiën""]"
1644,2023D15662,"[""Economie & Financiën""]"
1645,2023D15656,"[""Economie & Financiën""]"
1646,2023D15654,"[""Economie & Financiën""]"
1647,2023D15612,"[""Veiligheid en Justitie"", ""Verkeer en Vervoer""]"
1648,2023D15625,"[""Verkeer en Vervoer""]"
1649,2023D15624,"[""Verkeer en Vervoer""]"
1650,2023D15622,"[""Verkeer en Vervoer""]"
1651,2023D15577,"[""Milieu en Natuur""]"
1652,2023D15580,"[""Milieu en Natuur""]"
1653,2023D15583,"[""Milieu en Natuur""]"
1654,2023D15602,"[""Veiligheid en Justitie""]"
1655,2023D15569,"[""Milieu en Natuur""]"
1656,2023D15546,"[""Milieu en Natuur"", ""Verkeer en Vervoer""]"
1657,2023D15582,"[""Milieu en Natuur""]"
1658,2023D15575,"[""Milieu en Natuur""]"
1659,2023D15564,"[""Verkeer en Vervoer""]"
1660,2023D15578,"[""Milieu en Natuur""]"
1661,2023D15545,"[""Verkeer en Vervoer"", ""Milieu en Natuur""]"
1662,2023D15510,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1663,2023D15517,"[""Zorg en Gezondheid""]"
1664,2023D15531,"[""Zorg en Gezondheid"", ""Buitenlands Beleid""]"
1665,2023D15525,"[""Zorg en Zorg en Gezondheid""]"
1666,2023D15527,"[""Zorg en Zorg en Gezondheid""]"
1667,2023D15524,"[""Zorg en Gezondheid""]"
1668,2023D15498,"[""Zorg en Gezondheid""]"
1669,2023D15500,"[""Veiligheid en Justitie""]"
1670,2023D15518,"[""Zorg en Gezondheid""]"
1671,2023D15499,"[""Zorg en Zorg en Gezondheid"", ""Veiligheid en Justitie""]"
1672,2023D15495,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1673,2023D15496,"[""Zorg en Zorg en Gezondheid""]"
1674,2023D15516,"[""Zorg en Gezondheid""]"
1675,2023D15492,"[""Zorg en Gezondheid""]"
1676,2023D15512,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1677,2023D15511,"[""Zorg en Gezondheid""]"
1678,2023D15521,"[""Zorg en Gezondheid"", ""Verkeer en Vervoer""]"
1679,2023D15519,"[""Zorg en Gezondheid""]"
1680,2023D15520,"[""Zorg en Gezondheid""]"
1681,2023D15505,"[""Economie & Financiën""]"
1682,2023D15509,"[""Zorg en Gezondheid""]"
1683,2023D15522,"[""Zorg en Gezondheid""]"
1684,2023D15503,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1685,2023D15286,"[""Huisvesting en Ruimtelijke Ordening""]"
1686,2023D15273,"[""Milieu en Natuur""]"
1687,2023D15278,"[""Milieu en Natuur""]"
1688,2023D15279,"[""Milieu en Natuur""]"
1689,2023D15280,"[""Milieu en Natuur""]"
1690,2023D15274,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1691,2023D15282,"[""Milieu en Natuur""]"
1692,2023D15276,"[""Technologie"", ""Milieu en Natuur""]"
1693,2023D15277,"[""Milieu en Natuur""]"
1694,2023D15272,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1695,2023D15244,"[""Onderwijs, Cultuur en Wetenschap""]"
1696,2023D15271,"[""Milieu en Natuur""]"
1697,2023D15241,"[""Zorg en Gezondheid"", ""Onderwijs, Cultuur en Wetenschap""]"
1698,2023D15220,"[""Onderwijs, Cultuur en Wetenschap""]"
1699,2023D15223,"[""Onderwijs, Cultuur en Wetenschap""]"
1700,2023D14817,"[""Immigratie, Asiel en Integratie""]"
1701,2023D15054,"[""Buitenlands Beleid""]"
1702,2023D15245,"[""Onderwijs, Cultuur en Wetenschap""]"
1703,2023D14818,"[""Veiligheid en Justitie""]"
1704,2023D14528,"[""Verkeer en Vervoer"", ""Milieu en Natuur""]"
1705,2023D14813,"[""Zorg en Gezondheid""]"
1706,2023D14811,"[""Zorg en Gezondheid""]"
1707,2023D14808,"[""Zorg en Gezondheid""]"
1708,2023D14812,"[""Zorg en Gezondheid""]"
1709,2023D14807,"[""Zorg en Gezondheid""]"
1710,2023D14810,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1711,2023D14809,"[""Zorg en Gezondheid""]"
1712,2023D14798,"[""Economie & Financiën""]"
1713,2023D14797,"[""Buitenlands Beleid""]"
1714,2023D14627,"[""Buitenlands Beleid""]"
1715,2023D14631,"[""Buitenlands Beleid""]"
1716,2023D14576,"[""Milieu en Natuur""]"
1717,2023D14575,"[""Milieu en Natuur""]"
1718,2023D14573,"[""Milieu en Natuur""]"
1719,2023D14534,"[""Milieu en Natuur""]"
1720,2023D14572,"[""Milieu en Natuur""]"
1721,2023D14514,"[""Milieu en Natuur""]"
1722,2023D14465,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1723,2023D14464,"[""Milieu en Natuur""]"
1724,2023D14461,"[""Zorg en Zorg en Gezondheid""]"
1725,2023D14470,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1726,2023D14462,"[""Milieu en Natuur""]"
1727,2023D14460,"[""Milieu en Natuur""]"
1728,2023D14463,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1729,2023D14434,"[""Milieu en Natuur""]"
1730,2023D14433,"[""Economie & Financiën""]"
1731,2023D14432,"[""Milieu en Natuur""]"
1732,2023D14437,"[""Milieu en Natuur""]"
1733,2023D14431,"[""Milieu en Natuur""]"
1734,2023D14435,"[""Milieu en Natuur""]"
1735,2023D14430,"[""Politiek en Bestuur""]"
1736,2023D14436,"[""Milieu en Natuur""]"
1737,2023D14008,"[""Technologie""]"
1738,2023D13762,"[""Veiligheid en Justitie""]"
1739,2023D13764,"[""Onderwijs, Cultuur en Wetenschap""]"
1740,2023D13761,"[""Onderwijs, Cultuur en Wetenschap""]"
1741,2023D13253,"[""Economie & Financiën""]"
1742,2023D13257,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1743,2023D13338,"[""Milieu en Natuur""]"
1744,2023D13339,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1745,2023D13336,"[""Milieu en Natuur""]"
1746,2023D13332,"[""Milieu en Natuur""]"
1747,2023D13266,"[""Economie & Financiën""]"
1748,2023D13333,"[""Milieu en Natuur""]"
1749,2023D13334,"[""Zorg en Gezondheid""]"
1750,2023D13262,"[""Economie & Financiën"", ""Wonen en Ruimtelijke Ordening""]"
1751,2023D13259,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1752,2023D13260,"[""Zorg en Gezondheid"", ""Technologie""]"
1753,2023D13058,"[""Zorg en Gezondheid""]"
1754,2023D12964,"[""Buitenlands Beleid""]"
1755,2023D12884,"[""Onderwijs, Cultuur en Wetenschap""]"
1756,2023D12821,"[""Buitenlands Beleid""]"
1757,2023D12813,"[""Technologie""]"
1758,2023D12827,"[""Zorg en Gezondheid""]"
1759,2023D12828,"[""Zorg en Gezondheid""]"
1760,2023D12826,"[""Zorg en Gezondheid""]"
1761,2023D12830,"[""Zorg en Gezondheid""]"
1762,2023D12818,"[""Technologie""]"
1763,2023D12814,"[""Technologie""]"
1764,2023D12815,"[""Technologie""]"
1765,2023D12817,"[""Technologie""]"
1766,2023D12809,"[""Technologie"", ""Onderwijs, Cultuur en Wetenschap""]"
1767,2023D12812,"[""Technologie""]"
1768,2023D12770,"[""Economie & Financiën""]"
1769,2023D12773,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1770,2023D12768,"[""Economie & Financiën""]"
1771,2023D12769,"[""Economie & Financiën""]"
1772,2023D12767,"[""Economie & Financiën""]"
1773,2023D12766,"[""Economie & Financiën""]"
1774,2023D12761,"[""Economie & Financiën""]"
1775,2023D12749,"[""Milieu en Natuur""]"
1776,2023D12745,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1777,2023D12746,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1778,2023D12760,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
1779,2023D12748,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1780,2023D12756,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
1781,2023D12461,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1782,2023D12572,"[""Zorg en Gezondheid""]"
1783,2023D12565,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1784,2023D12744,"[""Buitenlands Beleid""]"
1785,2023D12442,"[""Milieu en Natuur""]"
1786,2023D12441,"[""Milieu en Natuur""]"
1787,2023D12437,"[""Milieu en Natuur""]"
1788,2023D12432,"[""Milieu en Natuur""]"
1789,2023D12433,"[""Milieu en Natuur""]"
1790,2023D12431,"[""Milieu en Natuur""]"
1791,2023D12428,"[""Milieu en Natuur""]"
1792,2023D12420,"[""Milieu en Natuur""]"
1793,2023D12044,"[""Milieu en Natuur""]"
1794,2023D12056,"[""Milieu en Natuur""]"
1795,2023D11904,"[""Economie & Financiën""]"
1796,2023D12080,"[""Economie & Financiën""]"
1797,2023D12079,"[""Economie & Financiën"", ""Milieu en Natuur""]"
1798,2023D12053,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1799,2023D12070,"[""Economie & Financiën""]"
1800,2023D12071,"[""Economie & Financiën""]"
1801,2023D12072,"[""Verkeer en Vervoer""]"
1802,2023D12066,"[""Economie & Financiën""]"
1803,2023D12042,"[""Economie & Financiën""]"
1804,2023D12015,"[""Zorg en Gezondheid""]"
1805,2023D12018,"[""Zorg en Gezondheid""]"
1806,2023D12067,"[""Economie & Financiën""]"
1807,2023D12040,"[""Milieu en Natuur""]"
1808,2023D12041,"[""Economie & Financiën""]"
1809,2023D12005,"[""Zorg en Gezondheid""]"
1810,2023D12000,"[""Zorg en Gezondheid""]"
1811,2023D12082,"[""Economie & Financiën""]"
1812,2023D12001,"[""Zorg en Gezondheid""]"
1813,2023D12017,"[""Zorg en Gezondheid"", ""Onderwijs, Cultuur en Wetenschap""]"
1814,2023D12014,"[""Zorg en Gezondheid""]"
1815,2023D11994,"[""Zorg en Gezondheid""]"
1816,2023D12049,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1817,2023D11993,"[""Zorg en Gezondheid""]"
1818,2023D12046,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1819,2023D11992,"[""Zorg en Gezondheid""]"
1820,2023D11985,"[""Economie & Financiën""]"
1821,2023D11984,"[""Zorg en Gezondheid""]"
1822,2023D11983,"[""Zorg en Gezondheid""]"
1823,2023D11989,"[""Zorg en Gezondheid"", ""Technologie"", ""Economie & Financiën""]"
1824,2023D11987,"[""Zorg en Gezondheid""]"
1825,2023D11991,"[""Zorg en Gezondheid""]"
1826,2023D11986,"[""Zorg en Gezondheid""]"
1827,2023D11988,"[""Zorg en Gezondheid"", ""Onderwijs, Cultuur en Wetenschap""]"
1828,2023D12012,"[""Zorg en Gezondheid""]"
1829,2023D11771,"[""Milieu en Natuur""]"
1830,2023D11763,"[""Milieu en Natuur""]"
1831,2023D11774,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1832,2023D11727,"[""Economie & Financiën""]"
1833,2023D11722,"[""Economie & Financiën"", ""Onderwijs, Cultuur en Wetenschap""]"
1834,2023D11708,"[""Buitenlands Beleid""]"
1835,2023D11787,"[""Milieu en Natuur""]"
1836,2023D11786,"[""Economie & Financiën"", ""Onderwijs, Cultuur en Wetenschap""]"
1837,2023D11785,"[""Milieu en Natuur""]"
1838,2023D11784,"[""Milieu en Natuur""]"
1839,2023D11782,"[""Milieu en Natuur"", ""Buitenlands Beleid""]"
1840,2023D11783,"[""Milieu en Natuur""]"
1841,2023D11813,"[""Veiligheid en Justitie""]"
1842,2023D11819,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1843,2023D11818,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1844,2023D11811,"[""Veiligheid en Justitie""]"
1845,2023D11815,"[""Onderwijs, Cultuur en Wetenschap""]"
1846,2023D11810,"[""Veiligheid en Justitie""]"
1847,2023D11807,"[""Milieu en Natuur"", ""Zorg en Gezondheid""]"
1848,2023D11805,"[""Milieu en Natuur""]"
1849,2023D11808,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1850,2023D11802,"[""Zorg en Gezondheid"", ""Milieu en Natuur""]"
1851,2023D11806,"[""Zorg en Gezondheid"", ""Milieu en Natuur""]"
1852,2023D11814,"[""Zorg en Zorg en Gezondheid""]"
1853,2023D11812,"[""Zorg en Zorg en Gezondheid""]"
1854,2023D11799,"[""Zorg en Gezondheid""]"
1855,2023D11798,"[""Milieu en Natuur""]"
1856,2023D11770,"[""Veiligheid en Justitie""]"
1857,2023D11776,"[""Economie & Financiën""]"
1858,2023D11801,"[""Economie & Financiën""]"
1859,2023D11773,"[""Milieu en Natuur""]"
1860,2023D11768,"[""Milieu en Natuur""]"
1861,2023D11761,"[""Milieu en Natuur""]"
1862,2023D11767,"[""Veiligheid en Justitie""]"
1863,2023D11764,"[""Milieu en Natuur""]"
1864,2023D11762,"[""Milieu en Natuur""]"
1865,2023D11769,"[""Milieu en Natuur""]"
1866,2023D11754,"[""Milieu en Natuur""]"
1867,2023D11756,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1868,2023D11751,"[""Milieu en Natuur""]"
1869,2023D11750,"[""Veiligheid en Justitie""]"
1870,2023D11747,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1871,2023D11746,"[""Milieu en Natuur"", ""Economie & Financiën""]"
1872,2023D11532,"[""Verkeer en Vervoer""]"
1873,2023D11531,"[""Buitenlands Beleid""]"
1874,2023D11748,"[""Milieu en Natuur""]"
1875,2023D11749,"[""Veiligheid en Justitie"", ""Milieu en Natuur""]"
1876,2023D11530,"[""Verkeer en Vervoer""]"
1877,2023D11526,"[""Verkeer en Vervoer""]"
1878,2023D11504,"[""Verkeer en Vervoer""]"
1879,2023D11506,"[""Verkeer en Vervoer"", ""Economie & Financiën""]"
1880,2023D11499,"[""Economie & Financiën"", ""Verkeer en Vervoer""]"
1881,2023D11498,"[""Verkeer en Vervoer""]"
1882,2023D11474,"[""Buitenlands Beleid"", ""Economie & Financiën""]"
1883,2023D11477,"[""Economie & Financiën""]"
1884,2023D11475,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
1885,2023D11476,"[""Economie & Financiën""]"
1886,2023D11472,"[""Buitenlands Beleid""]"
1887,2023D11127,"[""Zorg en Gezondheid""]"
1888,2023D10726,"[""Zorg en Zorg en Gezondheid""]"
1889,2023D10716,"[""Zorg en Gezondheid""]"
1890,2023D10701,"[""Bestuur en Overheid""]"
1891,2023D10700,"[""Veiligheid en Justitie""]"
1892,2023D10705,"[""Zorg en Gezondheid""]"
1893,2023D10723,"[""Zorg en Zorg en Gezondheid""]"
1894,2023D10722,"[""Zorg en Gezondheid"", ""Technologie""]"
1895,2023D10725,"[""Zorg en Gezondheid""]"
1896,2023D10724,"[""Zorg en Gezondheid""]"
1897,2023D10616,"[""Immigratie, Asiel en Integratie"", ""Veiligheid en Justitie""]"
1898,2023D10601,"[""Veiligheid en Justitie""]"
1899,2023D10721,"[""Veiligheid en Justitie"", ""Technologie""]"
1900,2023D10720,"[""Zorg en Gezondheid""]"
1901,2023D10605,"[""Veiligheid en Justitie""]"
1902,2023D10718,"[""Zorg en Gezondheid""]"
1903,2023D10728,"[""Zorg en Gezondheid""]"
1904,2023D10727,"[""Zorg en Gezondheid""]"
1905,2023D10719,"[""Zorg en Gezondheid""]"
1906,2023D10715,"[""Zorg en Gezondheid""]"
1907,2023D10729,"[""Zorg en Gezondheid""]"
1908,2023D10717,"[""Zorg en Gezondheid""]"
1909,2023D10730,"[""Zorg en Gezondheid"", ""Economie & Financiën""]"
1910,2023D10711,"[""Zorg en Gezondheid""]"
1911,2023D10712,"[""Zorg en Gezondheid""]"
1912,2023D10709,"[""Economie & Financiën""]"
1913,2023D09825,"[""Economie & Financiën""]"
1914,2023D10125,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
1915,2023D10267,"[""Zorg en Gezondheid""]"
1916,2023D10265,"[""Veiligheid en Justitie""]"
1917,2023D10266,"[""Veiligheid en Justitie""]"
1918,2023D10257,"[""Veiligheid en Justitie""]"
1919,2023D10258,"[""Zorg en Gezondheid""]"
1920,2023D10259,"[""Buitenlands Beleid""]"
1921,2023D10256,"[""Zorg en Gezondheid""]"
1922,2023D10244,"[""Veiligheid en Justitie""]"
1923,2023D10245,"[""Zorg en Gezondheid"", ""Veiligheid en Justitie""]"
1924,2023D10251,"[""Veiligheid en Justitie""]"
1925,2023D10249,"[""Veiligheid en Justitie""]"
1926,2023D10250,"[""Veiligheid en Justitie""]"
1927,2023D10248,"[""Veiligheid en Justitie""]"
1928,2023D10253,"[""Veiligheid en Justitie""]"
1929,2023D10239,"[""Veiligheid en Justitie""]"
1930,2023D09692,"[""Buitenlands Beleid""]"
1931,2023D09689,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
1932,2023D09690,"[""Buitenlands Beleid"", ""Economie & Financiën""]"
1933,2023D09687,"[""Economie & Financiën"", ""Buitenlands Beleid""]"
1934,2023D09684,"[""Buitenlands Beleid""]"
