,id,gpt-3.5turbo_de PVV_vote,gpt-3.5turbo_de PVV_voor_lprob,gpt-3.5turbo_de PVV_tegen_lprob,gpt-3.5turbo_GroenLinks-PvdA_vote,gpt-3.5turbo_GroenLinks-PvdA_voor_lprob,gpt-3.5turbo_GroenLinks-PvdA_tegen_lprob,gpt-3.5turbo_de VVD_vote,gpt-3.5turbo_de VVD_voor_lprob,gpt-3.5turbo_de VVD_tegen_lprob,gpt-3.5turbo_het NSC_vote,gpt-3.5turbo_het NSC_voor_lprob,gpt-3.5turbo_het NSC_tegen_lprob,gpt-3.5turbo_D66_vote,gpt-3.5turbo_D66_voor_lprob,gpt-3.5turbo_D66_tegen_lprob,gpt-3.5turbo_de BBB_vote,gpt-3.5turbo_de BBB_voor_lprob,gpt-3.5turbo_de BBB_tegen_lprob,gpt-3.5turbo_het CDA_vote,gpt-3.5turbo_het CDA_voor_lprob,gpt-3.5turbo_het CDA_tegen_lprob,gpt-3.5turbo_de SP_vote,gpt-3.5turbo_de SP_voor_lprob,gpt-3.5turbo_de SP_tegen_lprob,gpt-3.5turbo_de ChristenUnie_vote,gpt-3.5turbo_de ChristenUnie_voor_lprob,gpt-3.5turbo_de ChristenUnie_tegen_lprob,gpt-3.5turbo_DENK_vote,gpt-3.5turbo_DENK_voor_lprob,gpt-3.5turbo_DENK_tegen_lprob,gpt-3.5turbo_PvdD_vote,gpt-3.5turbo_PvdD_voor_lprob,gpt-3.5turbo_PvdD_tegen_lprob,gpt-3.5turbo_SGP_vote,gpt-3.5turbo_SGP_voor_lprob,gpt-3.5turbo_SGP_tegen_lprob,gpt-3.5turbo_de FVD_vote,gpt-3.5turbo_de FVD_voor_lprob,gpt-3.5turbo_de FVD_tegen_lprob,gpt-3.5turbo_Volt_vote,gpt-3.5turbo_Volt_voor_lprob,gpt-3.5turbo_Volt_tegen_lprob,gpt-3.5turbo_JA21_vote,gpt-3.5turbo_JA21_voor_lprob,gpt-3.5turbo_JA21_tegen_lprob
2600,2022D48800,tegen,-2.6866317,-0.07236436,voor,-0.06933678,-2.727336,tegen,-1.7966437,-0.18657832,voor,-0.019611135,-3.9690301,voor,-0.013878809,-4.3688784,voor,-0.07597598,-2.7144284,voor,-0.2959388,-1.3853438,voor,-0.11330556,-2.2589297,tegen,-0.8537403,-0.5568691,voor,-0.24882922,-1.5159839,voor,-0.39942372,-1.1129285,voor,-0.43183294,-1.0578133,voor,-0.58471864,-0.8214168,voor,-0.11240828,-2.2495427,voor,-0.22030267,-1.6253778
2601,2022D49797,tegen,-2.76952,-0.07298312,voor,-0.0014701071,-7.3372874,voor,-0.017632507,-4.533927,voor,-0.0022391125,-6.2660503,voor,-0.0027742053,-7.182273,voor,-0.009659519,-6.046778,voor,-0.006002502,-5.4811993,voor,-0.04570374,-3.1474988,voor,-0.01835421,-4.0255833,voor,-0.084185354,-2.57046,voor,-0.2774851,-1.423054,tegen,-0.94434536,-0.49372658,tegen,-1.1350517,-0.38980097,voor,-0.0025090706,-6.1273413,voor,-0.03490211,-3.3825965
2602,2022D49336,tegen,-3.1750946,-0.07043085,voor,-0.035102397,-3.7041392,tegen,-2.306139,-0.9733314,voor,-0.6004395,-0.8222355,voor,-0.2265842,-1.6264484,voor,-0.19883302,-1.7418551,voor,-0.41992977,-1.2093852,tegen,-0.8363829,-0.57299906,tegen,-1.2585504,-0.35299465,tegen,-1.6541866,-0.21690977,voor,-0.19834062,-1.7271779,tegen,-0.81940967,-0.58541995,tegen,-2.1827197,-0.13112602,voor,-0.48544508,-0.96508986,voor,-0.44218498,-1.066544
2603,2022D50499,voor,-0.39607355,-1.1322014,voor,-0.0033315911,-8.72926,voor,-0.102178626,-2.3681545,voor,-0.004274158,-5.6284065,voor,-0.002623574,-6.238946,voor,-0.0064576664,-5.8442473,voor,-0.01411179,-6.3573813,voor,-0.0042202664,-7.608711,voor,-0.037669364,-4.033984,voor,-0.010338042,-5.4876556,voor,-0.0022620675,-6.7471485,voor,-0.1499212,-2.0090063,voor,-0.084847905,-2.5522475,voor,-0.0025807742,-6.5164433,voor,-0.0067738686,-6.656831
2604,2022D50510,tegen,-1.3557343,-0.30888227,voor,-0.004657019,-5.5524263,voor,-0.056518298,-2.9225118,voor,-0.001392258,-6.791876,voor,-0.008587622,-4.818679,voor,-0.02201326,-3.9187818,voor,-0.06632764,-2.7988868,voor,-0.08065893,-2.5621996,voor,-0.08415204,-2.5765169,voor,-0.023049556,-3.7997754,voor,-0.0049136314,-6.0449395,voor,-0.031569153,-3.519591,voor,-0.60914564,-0.7862735,voor,-0.0024254792,-6.4203467,voor,-0.013862465,-4.3201866
2605,2022D50455,tegen,-3.600494,-0.03627721,voor,-0.01486221,-4.2304955,voor,-0.275574,-1.4442523,voor,-0.0018711672,-6.678011,voor,-0.0068715415,-5.1281924,voor,-0.16176309,-1.9166116,voor,-0.017494522,-4.0909925,voor,-0.33666876,-1.2571132,voor,-0.18475477,-1.8085874,voor,-0.40734497,-1.0989457,voor,-0.40036193,-1.1107539,voor,-0.027394207,-3.6298838,tegen,-0.95152926,-0.48956177,voor,-0.085774496,-2.501256,voor,-0.08099473,-2.5968754
2606,2022D50474,voor,-0.37318668,-1.1730944,voor,-0.0016549445,-8.273656,voor,-0.53538567,-0.9032255,voor,-0.0011147353,-7.1333857,voor,-0.0018229778,-7.546314,voor,-0.0116865095,-6.472019,voor,-0.00173884,-7.4084945,voor,-0.0036134971,-5.9494333,voor,-0.0520109,-3.1512485,voor,-0.0061759674,-5.7504635,voor,-0.003421878,-6.1864815,voor,-0.065491706,-2.7638178,voor,-0.07950708,-2.6188004,voor,-0.00390825,-8.214912,voor,-0.006936659,-5.133247
2607,2022D50476,voor,-0.44063708,-5.571935,voor,-0.0073175547,-9.568084,voor,-0.13791092,-2.9951172,voor,-0.0009045534,-8.145369,voor,-0.17621262,-5.8009267,voor,-0.0054126885,-6.839227,voor,-0.25203007,-6.3032556,voor,-0.03647906,-5.7701616,voor,-0.045046784,-6.295808,voor,-0.010810221,-7.2549376,voor,-0.002776109,-7.3256865,voor,-0.24897468,-1.5641373,voor,-0.13347314,-2.704642,voor,-0.0032469896,-9.665748,voor,-0.014677218,-7.1843796
2608,2022D50475,tegen,-1.3496616,-0.31339914,voor,-0.00078914035,-7.7512603,voor,-0.005265426,-7.140378,voor,-0.0006160548,-8.275484,voor,-0.0016676846,-7.136706,voor,-0.014921289,-5.064085,voor,-0.029131116,-3.7173884,voor,-0.010888532,-4.672525,voor,-0.20778494,-1.747967,voor,-0.021930462,-3.8826292,voor,-0.038089346,-3.2999377,voor,-0.07917519,-2.6081097,voor,-0.2713523,-1.4769626,voor,-0.0039932732,-5.7619605,voor,-0.087533444,-2.515184
2609,2022D50462,voor,-0.34117666,-1.2468086,voor,-0.00062224973,-7.667729,voor,-0.033154435,-3.491231,voor,-0.0005346827,-8.499953,voor,-0.0014908155,-6.7261133,voor,-0.0025446317,-8.856714,voor,-0.0015360507,-8.054608,voor,-0.0011297365,-7.1998143,voor,-0.0059711034,-5.682643,voor,-0.0015462874,-9.466464,voor,-0.0006740703,-7.8313284,voor,-0.0075296094,-4.958818,voor,-0.0022695626,-6.777918,voor,-0.00041684892,-9.509593,voor,-0.0006612073,-9.248738
2610,2022D50466,voor,-0.20535895,-1.8277688,voor,-0.0016683998,-8.00715,voor,-0.006533592,-6.121896,voor,-0.00073994225,-8.331846,voor,-0.00085287035,-9.897217,voor,-0.0029293224,-7.1113086,voor,-0.004846496,-5.635172,voor,-0.0013822594,-8.21169,voor,-0.013230819,-5.712417,voor,-0.0007974773,-7.802231,voor,-0.0040966854,-5.6381583,voor,-0.005797248,-5.7230463,voor,-0.0035919948,-5.7622476,voor,-0.009136473,-8.814829,voor,-0.0013890432,-7.318743
2611,2022D50465,tegen,-5.257826,-0.0075494777,voor,-0.11004582,-2.2912135,tegen,-2.0555346,-0.14280537,voor,-0.17319648,-1.8427101,voor,-0.3292997,-1.2978799,voor,-0.40420815,-1.1409845,tegen,-1.0797161,-0.42919198,voor,-0.38274848,-1.1547097,tegen,-0.78486335,-0.6329526,tegen,-0.9958857,-0.46391478,voor,-0.41854185,-1.0821314,tegen,-0.7630687,-0.6355586,tegen,-2.841459,-0.06326847,voor,-0.17435822,-1.8609236,voor,-0.13271293,-2.0980296
2612,2022D50453,voor,-0.4757653,-1.0092487,voor,-0.016488837,-4.215008,voor,-0.0062035806,-5.793414,voor,-0.0017209962,-7.55531,voor,-0.0007401806,-9.2548065,voor,-0.0027387817,-7.253105,voor,-0.0030291677,-6.4563527,voor,-0.014859278,-4.246354,voor,-0.017938502,-4.2818775,voor,-0.037572123,-3.3485177,voor,-0.014551399,-4.265913,voor,-0.1004937,-2.358123,voor,-0.03031685,-3.5263152,voor,-0.0036214509,-5.9974723,voor,-0.0152406795,-4.2423525
2613,2022D50454,tegen,-1.4532007,-0.32120457,voor,-0.0023042932,-7.95945,voor,-0.22571905,-1.6393372,voor,-0.0015825896,-6.8410487,voor,-0.0024997946,-6.3117495,voor,-0.014679215,-4.952662,voor,-0.0038361826,-6.355326,voor,-0.024842324,-3.7373095,voor,-0.070951,-3.2976565,voor,-0.010703258,-4.5634317,voor,-0.0041732527,-5.5666447,voor,-0.046515353,-3.1203566,voor,-0.15268824,-2.1017792,voor,-0.00894899,-4.7861342,voor,-0.0027880035,-6.505903
2614,2022D50459,voor,-0.4974792,-1.1206005,voor,-0.0007171964,-8.174791,voor,-0.08464901,-2.8549662,voor,-0.00069146673,-8.243186,voor,-0.0039230953,-5.7397017,voor,-0.036262374,-3.4411829,voor,-0.005979397,-5.671402,voor,-0.0032090845,-5.9135313,voor,-0.010525271,-5.0633683,voor,-0.021819191,-3.8902712,voor,-0.024985692,-3.7612681,voor,-0.27511263,-1.428658,voor,-0.14490241,-2.2727005,voor,-0.0028760806,-6.221695,voor,-0.04863858,-3.096307
2615,2022D50452,tegen,-2.3051498,-0.2125939,tegen,-0.7715268,-0.6332612,tegen,-2.3118193,-0.108301304,voor,-0.03689311,-3.3417027,voor,-0.38710663,-1.1451557,voor,-0.14346853,-2.0487154,voor,-0.2641775,-1.5334799,tegen,-1.3852773,-0.2937302,voor,-0.38465446,-1.1789298,voor,-0.3979818,-1.1169606,tegen,-6.036167,-0.0030172803,tegen,-1.9026136,-0.16254136,voor,-0.3599984,-1.2203882,voor,-0.29078546,-1.4056803,voor,-0.115114674,-2.2334313
2616,2022D50349,tegen,-2.2153594,-0.11832508,voor,-0.11716469,-2.2865849,tegen,-3.265404,-0.061563678,voor,-0.4780693,-0.9725685,voor,-0.30704233,-1.3411381,tegen,-1.339575,-0.30914333,tegen,-2.8136933,-0.065507226,tegen,-2.795034,-0.0659765,tegen,-1.9493304,-0.17330274,tegen,-2.7844863,-0.068923496,tegen,-1.3933812,-0.28651825,tegen,-3.3254328,-0.03794199,tegen,-4.3255157,-0.016779013,voor,-0.5055926,-0.9289324,tegen,-2.9126637,-0.05756119
2617,2022D49959,tegen,-2.1611474,-0.1303723,voor,-0.018556077,-4.475698,voor,-0.09943832,-2.4014118,voor,-0.06847687,-2.768802,voor,-0.042852335,-3.2240582,voor,-0.067664914,-3.0736883,voor,-0.06788347,-2.8136244,voor,-0.06767505,-2.746018,voor,-0.15428098,-2.2311661,voor,-0.2658294,-1.4633354,voor,-0.06353006,-2.8234577,voor,-0.19442604,-1.7566819,voor,-0.22892135,-1.8156524,voor,-0.06212677,-2.8327835,voor,-0.05605201,-2.9594104
2618,2022D49971,tegen,-1.6217775,-0.22222608,voor,-0.0062769097,-5.295334,voor,-0.3195359,-1.3056238,voor,-0.018583925,-4.0130296,voor,-0.011740951,-4.5071216,voor,-0.01748105,-4.246805,voor,-0.02454528,-3.8395743,voor,-0.015436252,-4.2031765,voor,-0.012373438,-4.580153,voor,-0.262497,-1.4701271,voor,-0.008549918,-4.7736673,voor,-0.052204512,-2.9946828,voor,-0.05891457,-2.8770413,voor,-0.011937448,-4.5170226,voor,-0.043526724,-3.169629
2619,2022D49962,voor,-0.61413914,-0.7858463,voor,-0.007934277,-5.01045,voor,-0.12293583,-2.2329707,voor,-0.008058924,-4.835768,voor,-0.00927798,-5.2735314,voor,-0.004379448,-6.3322296,voor,-0.020515848,-4.025168,voor,-0.011954646,-4.4776435,voor,-0.060980313,-2.9309964,voor,-0.005267196,-5.2963057,voor,-0.060412098,-2.8659465,voor,-0.10128804,-2.364258,voor,-0.018426877,-4.3283577,voor,-0.0032469896,-7.4354253,voor,-0.008950644,-4.7915454
2620,2022D49963,tegen,-1.9659389,-0.16366231,voor,-0.2053673,-1.8328087,tegen,-1.470193,-0.2714111,voor,-0.26747113,-1.4719827,tegen,-0.8339075,-0.58073366,voor,-0.17379902,-1.9531455,tegen,-1.4180133,-0.28890866,tegen,-1.0588638,-0.43375507,voor,-0.20375244,-1.8139285,tegen,-2.7218857,-0.06877905,voor,-0.24999504,-1.5195262,tegen,-1.5989716,-0.22773476,tegen,-1.3015999,-0.32172242,tegen,-1.3121952,-0.3180984,voor,-0.16702554,-1.8915396
2621,2022D49957,voor,-0.08896521,-2.6009433,voor,-0.0005356363,-8.218105,voor,-0.0037465252,-7.362292,voor,-0.001625668,-7.5460744,voor,-0.0023023896,-6.674837,voor,-0.0035438822,-8.421431,voor,-0.00328894,-6.2626367,voor,-0.0036228811,-6.1329584,voor,-0.010087767,-6.2674866,voor,-0.0031994546,-6.0725985,voor,-0.00558448,-5.3409176,voor,-0.018493587,-4.0740795,voor,-0.026564775,-3.7820656,voor,-0.0025645993,-7.5003824,voor,-0.006754206,-5.6973805
2622,2022D49931,tegen,-4.6737304,-0.014554685,voor,-0.28269646,-1.5751388,tegen,-4.9312997,-0.038917873,voor,-0.3808842,-1.1599998,tegen,-0.69696784,-0.6950109,tegen,-0.9584811,-0.48809075,tegen,-3.2468996,-0.045199357,voor,-0.5374842,-0.8944331,tegen,-2.3783197,-0.10517398,voor,-0.2737877,-1.441684,tegen,-0.79607826,-0.60839516,tegen,-3.70012,-0.026751542,tegen,-2.0394316,-0.14994141,voor,-0.48248512,-0.9642051,tegen,-1.3038241,-0.31857166
2623,2022D49944,tegen,-2.6415703,-0.07985801,voor,-0.04179124,-3.4081872,voor,-0.18242913,-1.8691833,voor,-0.3865174,-1.1414117,voor,-0.092625305,-2.440995,voor,-0.41761267,-1.0943304,tegen,-0.77230424,-0.63064164,voor,-0.59246016,-0.8090091,voor,-0.5226176,-0.9072249,tegen,-3.4799147,-0.032492746,voor,-0.24080923,-1.5594108,tegen,-1.0869795,-0.41621652,tegen,-0.7947773,-0.62269247,voor,-0.07726959,-2.611125,voor,-0.25879067,-1.4956014
2624,2022D49919,tegen,-3.5955307,-0.02881359,voor,-0.21525648,-1.6913688,voor,-0.5734327,-0.8534887,voor,-0.0922722,-2.4346108,tegen,-0.71554905,-0.6745716,voor,-0.2355115,-1.6053655,voor,-0.5823442,-0.85958874,voor,-0.6597519,-0.73469543,tegen,-2.0105815,-0.15439549,voor,-0.13831784,-2.0883586,tegen,-0.7931045,-0.6068901,voor,-0.42570534,-1.0727466,tegen,-0.7470727,-0.6623521,voor,-0.039683737,-3.2767978,voor,-0.06034858,-2.9359055
2625,2022D49921,tegen,-4.8517947,-0.011628785,tegen,-6.6903567,-0.0041270806,tegen,-6.4860435,-0.0054486166,tegen,-3.6721768,-0.026237942,tegen,-5.528991,-0.0065476825,tegen,-3.7535856,-0.033162855,tegen,-7.0394464,-0.0023367587,tegen,-7.5416083,-0.0012468973,tegen,-4.333166,-0.016780766,tegen,-11.258792,-0.00024667746,tegen,-7.3817315,-0.0013317869,tegen,-4.0920596,-0.017779721,tegen,-5.086915,-0.010176633,tegen,-3.9606586,-0.020845024,tegen,-4.3998866,-0.014226274
2626,2022D49920,tegen,-2.109278,-0.13380657,voor,-0.033187766,-3.455738,tegen,-2.075498,-0.15232807,voor,-0.106807694,-2.3047314,tegen,-0.71614856,-0.6750986,voor,-0.12412667,-2.1793482,voor,-0.25001603,-1.6793659,tegen,-1.0636024,-0.42632675,voor,-0.19869308,-1.7394798,tegen,-4.158019,-0.01643268,tegen,-2.7844372,-0.065992236,voor,-0.32219508,-1.2999554,tegen,-1.8602514,-0.17582224,voor,-0.56354886,-0.84336835,voor,-0.54639614,-0.87125576
2627,2022D49916,voor,-0.0044412743,-5.9320765,voor,-0.00068086124,-8.550386,voor,-0.00019483852,-12.643164,voor,-0.0008073675,-10.76517,voor,-0.0016708957,-9.469828,voor,-0.0028506406,-7.587327,voor,-0.003283829,-9.459249,voor,-0.0012930933,-7.9101334,voor,-0.0071047517,-8.369585,voor,-0.0012724968,-12.270067,voor,-0.0008788274,-7.962192,voor,-0.0023987207,-11.236716,voor,-0.0007309011,-8.454433,voor,-0.00082606415,-8.836273,voor,-0.0009630311,-8.377697
2628,2022D49777,tegen,-2.7720544,-0.082628034,voor,-0.0370621,-3.3598485,tegen,-0.7488125,-0.6858719,voor,-0.07941096,-2.586348,voor,-0.04267118,-3.195036,voor,-0.60794115,-0.7998071,tegen,-2.0317166,-0.15563132,tegen,-1.485935,-0.29113364,voor,-0.07925768,-2.7362802,tegen,-2.3358352,-0.10262755,voor,-0.31461203,-1.3280894,tegen,-0.7195852,-0.6691892,tegen,-3.048405,-0.05374349,tegen,-1.0286309,-0.4465119,voor,-0.56985015,-0.8383438
2629,2022D49768,tegen,-7.3136625,-0.0047425684,tegen,-6.671831,-0.0027255865,tegen,-6.480208,-0.010355505,tegen,-5.469685,-0.0065005473,tegen,-5.299722,-0.0069289696,tegen,-6.787761,-0.0017715697,tegen,-7.7645597,-0.0020416523,tegen,-6.1789446,-0.004305734,tegen,-5.61874,-0.008850212,tegen,-9.503715,-0.0010991342,tegen,-6.0011086,-0.003401452,tegen,-7.034881,-0.0011990397,tegen,-6.6039076,-0.0048130346,tegen,-4.93445,-0.011308464,tegen,-3.983891,-0.021311333
2630,2022D49769,tegen,-1.5709139,-0.2380778,voor,-0.00077723106,-9.146419,voor,-0.030242262,-3.5657685,voor,-0.010235156,-4.599503,voor,-0.002794776,-6.2087255,voor,-0.0056193313,-6.6264367,voor,-0.012263924,-4.9814353,voor,-0.048715908,-3.0645125,voor,-0.10987004,-2.4683523,voor,-0.035310015,-3.3954022,voor,-0.015721224,-4.1818056,voor,-0.01836345,-4.0541644,voor,-0.07017673,-2.766998,voor,-0.008329812,-4.854071,voor,-0.008544837,-6.8451424
2631,2022D49778,tegen,-6.783398,-0.0021998596,tegen,-0.86892515,-0.55907446,tegen,-2.5697336,-0.49936002,tegen,-1.1076763,-0.41821936,tegen,-3.2744393,-0.040161513,tegen,-1.2586694,-0.38298076,tegen,-1.7798058,-0.22058074,tegen,-4.2773585,-0.016030964,tegen,-4.348794,-0.018832203,tegen,-7.212326,-0.0013598785,tegen,-4.0337133,-0.019314999,tegen,-3.485491,-0.032373644,tegen,-4.794459,-0.0095808925,tegen,-1.5137287,-0.25286832,tegen,-0.77762777,-0.62700063
2632,2022D49779,tegen,-1.3626244,-0.3046811,voor,-0.07431702,-2.6808844,tegen,-2.535048,-0.09385538,voor,-0.10490203,-2.321678,voor,-0.60410607,-0.79606164,voor,-0.03826823,-3.5065358,tegen,-1.7370081,-0.2057638,voor,-0.11592351,-2.2330976,tegen,-1.2560437,-0.34819335,voor,-0.27320036,-1.4441446,voor,-0.05721586,-2.9246323,tegen,-1.99286,-0.15015523,tegen,-0.8938906,-0.54142594,voor,-0.28070283,-1.4145262,voor,-0.31693012,-1.3114522
2633,2022D49780,tegen,-7.474103,-0.02664081,voor,-0.6455454,-0.7461733,tegen,-3.1225605,-0.21109381,voor,-0.48953524,-0.95808303,tegen,-1.2002714,-0.37506077,tegen,-2.417182,-0.1024809,tegen,-2.4316626,-0.26065728,tegen,-5.1772447,-0.015684377,tegen,-1.2849345,-0.32898661,tegen,-2.1732633,-0.12541929,tegen,-4.062975,-0.018465146,tegen,-1.8911551,-0.16452013,tegen,-6.8863893,-0.0025543808,voor,-0.68510664,-0.7071861,voor,-0.040748008,-3.24546
2634,2022D49729,tegen,-6.9784837,-0.0057148775,tegen,-3.5216875,-0.05221832,tegen,-8.887316,-0.0025753055,tegen,-5.2770195,-0.0055025606,tegen,-6.176806,-0.006691345,tegen,-6.7750998,-0.0019502983,tegen,-8.245044,-0.0023714893,tegen,-8.109282,-0.0010659167,tegen,-5.0184016,-0.012002594,tegen,-9.760683,-0.0009212272,tegen,-10.285993,-0.017958758,tegen,-4.9181867,-0.007874198,tegen,-7.1238704,-0.009416034,tegen,-5.5222754,-0.005801875,tegen,-6.0190463,-0.0029904172
2635,2022D49759,voor,-0.5837503,-0.82291275,voor,-0.0013171432,-8.3999605,voor,-0.0823199,-2.5840976,voor,-0.00073410495,-7.8685036,voor,-0.0025573536,-6.2819514,voor,-0.0024210834,-6.4683576,voor,-0.0021223074,-6.768663,voor,-0.0033574894,-5.869471,voor,-0.016598586,-4.2879705,voor,-0.002471613,-6.36503,voor,-0.0061347377,-5.1935754,voor,-0.0041546184,-5.7363667,voor,-0.09560912,-2.3991027,voor,-0.0009448149,-7.312304,voor,-0.00090252695,-7.754111
2636,2022D49755,tegen,-2.124816,-0.28976163,voor,-0.025698746,-3.8348532,voor,-0.6135669,-0.7988906,voor,-0.19537447,-1.7428122,voor,-0.19732703,-1.7334617,voor,-0.54503816,-0.9017562,voor,-0.4737816,-1.0097351,voor,-0.5858236,-0.8208757,voor,-0.5304068,-1.0115488,tegen,-1.3995578,-0.2948577,tegen,-0.8768154,-0.5548397,tegen,-1.0896173,-0.41582537,tegen,-1.4521042,-0.28733408,voor,-0.059848055,-3.0577118,voor,-0.43989334,-1.0521637
2637,2022D49745,tegen,-4.2012696,-0.056029018,tegen,-3.948165,-0.021296512,tegen,-6.460247,-0.0029199459,tegen,-1.895488,-0.16881675,tegen,-5.051176,-0.012447139,tegen,-4.5771356,-0.012043689,tegen,-5.9239264,-0.0062264404,tegen,-5.592085,-0.009433638,tegen,-6.357456,-0.0045453506,tegen,-7.581652,-0.0009560054,tegen,-6.3672957,-0.0023780235,tegen,-4.198571,-0.01595612,tegen,-5.385061,-0.0054660477,tegen,-4.294296,-0.014505111,tegen,-3.0068572,-0.052116595
2638,2022D49731,tegen,-3.1453722,-0.063875005,voor,-0.117149845,-2.5811028,tegen,-2.1128106,-0.22262233,tegen,-1.3765754,-0.29419503,tegen,-3.771825,-0.023467215,tegen,-3.3152058,-0.038043216,tegen,-4.061832,-0.022021772,tegen,-2.2802963,-0.13643657,tegen,-1.4945714,-0.2595461,tegen,-4.1208725,-0.01668734,tegen,-1.2743797,-0.34175304,tegen,-1.4717864,-0.26776305,tegen,-2.6991003,-0.072875634,tegen,-1.016589,-0.4540719,voor,-0.6002151,-0.79704964
2639,2022D49746,tegen,-3.8752193,-0.039230276,tegen,-7.9799857,-0.0037340454,tegen,-6.6864066,-0.028726023,tegen,-5.2789865,-0.012245795,tegen,-9.172764,-0.00061950804,tegen,-4.7987027,-0.011192589,tegen,-5.679318,-0.04217748,tegen,-10.54585,-0.00019710339,tegen,-6.9549556,-0.019181693,tegen,-9.588414,-0.0005769817,tegen,-9.85652,-0.00022165567,tegen,-6.3436456,-0.002140386,tegen,-7.48188,-0.0026323767,tegen,-8.596524,-0.00046665774,tegen,-4.3862934,-0.0148123
2640,2022D49765,tegen,-2.2286232,-0.12049355,voor,-0.00160639,-8.714378,voor,-0.024140166,-3.9019115,voor,-0.002618705,-6.2279606,voor,-0.0006712094,-8.719423,voor,-0.007002013,-5.695961,voor,-0.008639863,-4.972738,voor,-0.013424205,-4.424315,voor,-0.0120456945,-4.8589983,voor,-0.004989201,-5.9224544,voor,-0.0037532903,-5.8880744,voor,-0.024227796,-3.8377712,voor,-0.555942,-0.8564791,voor,-0.0018644991,-6.554282,voor,-0.01426587,-4.286311
2641,2022D49617,tegen,-2.9318314,-0.061538693,voor,-0.03387321,-3.5340774,tegen,-2.817028,-0.070585266,voor,-0.5091318,-0.92264116,voor,-0.23197064,-1.5958737,voor,-0.5413264,-0.89061916,tegen,-1.5429671,-0.26214808,voor,-0.3050735,-1.3699024,tegen,-1.8688082,-0.18291226,tegen,-0.7216215,-0.6743498,voor,-0.5577876,-0.8533351,tegen,-2.4599187,-0.091455184,tegen,-1.6615056,-0.21249664,voor,-0.0332332,-3.4932685,voor,-0.14082423,-2.0598154
2642,2022D49585,voor,-0.073524535,-2.996666,voor,-0.0006726399,-8.381721,voor,-0.030060213,-4.274691,voor,-0.0011325937,-7.610969,voor,-0.0024030048,-7.7968307,voor,-0.0036137283,-6.965854,voor,-0.0020920883,-8.648928,voor,-0.015183612,-4.278722,voor,-0.012674334,-5.826542,voor,-0.0037358261,-6.4571986,voor,-0.0028281768,-6.9590487,voor,-0.020603668,-4.0103173,voor,-0.050889567,-3.0601,voor,-0.001135693,-9.609771,voor,-0.0008160584,-8.158712
2643,2022D49607,tegen,-3.2186325,-0.045946814,voor,-0.0024297633,-6.4867496,voor,-0.062709816,-3.3986626,voor,-0.0012904746,-8.397288,voor,-0.0054755327,-5.3024707,voor,-0.013329522,-4.5667753,voor,-0.013207174,-4.9838166,voor,-0.004534677,-5.9674788,voor,-0.05715822,-3.4571598,voor,-0.009451235,-4.760361,voor,-0.04651353,-3.1245718,voor,-0.6274349,-0.7670757,tegen,-1.840559,-0.17705345,voor,-0.0018984098,-7.5605454,voor,-0.012805101,-4.410966
2644,2022D49618,tegen,-3.071523,-0.09168362,tegen,-0.8874062,-0.53529817,tegen,-3.6193128,-0.086124875,voor,-0.42518857,-1.0855813,tegen,-1.228733,-0.3472518,tegen,-0.8524743,-0.5607949,tegen,-2.2906857,-0.20499232,tegen,-1.003517,-0.46562752,tegen,-1.4794335,-0.35649538,tegen,-1.2433543,-0.34570453,tegen,-2.0153005,-0.14650713,tegen,-2.947419,-0.058228213,tegen,-2.2660131,-0.12762748,voor,-0.3144236,-1.3165407,tegen,-0.70788145,-0.6910548
2645,2022D49624,voor,-0.008398968,-4.8424387,voor,-0.0008578623,-8.318621,voor,-0.0035554082,-8.081469,voor,-0.002328075,-6.2056303,voor,-0.0068547274,-8.52508,voor,-0.005566702,-7.332345,voor,-0.0028689466,-6.8806405,voor,-0.0071068867,-5.0309353,voor,-0.0063071195,-7.019279,voor,-0.004209344,-7.363291,voor,-0.03726494,-3.320901,voor,-0.0047572725,-5.5445046,voor,-0.009368212,-5.137264,voor,-0.0029569005,-6.077494,voor,-0.0027642217,-6.151793
2646,2022D49619,tegen,-2.4717026,-0.09086614,tegen,-7.3655286,-0.0012629714,voor,-0.63627905,-0.77042097,voor,-0.122293726,-2.1646864,tegen,-1.0874348,-0.41305166,tegen,-1.1317011,-0.39581165,tegen,-1.0422994,-0.44376957,tegen,-6.4431763,-0.0029162613,tegen,-2.9876366,-0.056331728,tegen,-5.7367415,-0.00417646,tegen,-7.03209,-0.0015231951,voor,-0.50990456,-0.91989297,voor,-0.086211376,-2.5240452,tegen,-1.0267677,-0.44955823,voor,-0.054331336,-2.9555402
2647,2022D49625,tegen,-5.4473395,-0.004937478,tegen,-5.8952494,-0.0030012392,tegen,-5.2379394,-0.006396669,tegen,-1.8829929,-0.16596904,tegen,-3.6456814,-0.02679066,tegen,-3.7371163,-0.026453445,tegen,-6.6451364,-0.0016980339,tegen,-7.364405,-0.0010169717,tegen,-4.6643744,-0.010401759,tegen,-7.548327,-0.0010074427,tegen,-8.643916,-0.0006071255,tegen,-2.5580447,-0.08163667,tegen,-1.580145,-0.2402574,tegen,-3.4195762,-0.034146752,tegen,-1.1368772,-0.3891774
